Title_Review,Pros,Cons,id,Stars,Company_name,Recommend,CEO_approval,Business_outlook,Location,Date,Employee_type,Employee_sen,neg,neu,pos,pros_comp,neg,neu,pos,cons_comp,avg_comp,pros_sent,cons_sent,avg_sent
"['amazon', 'salary']","['work', 'culture', 'opportunity', 'learn', 'lot']","['job', 'security', 'amazon']",empReview_73201808,5.0,Amazon,positive,positive,positive,Engineer in Bangalore,2023-02-01,current employee,,0.0,0.714,0.286,0.4215,0.534,0.252,0.214,-0.3687,0.02639999999999998,positive,negative,negative
"['good', 'work', 'atmosphere']","['good', 'work', 'life', 'balance']","['monotonous', 'work', 'overall', 'good']",empReview_73203697,5.0,Amazon,neutral,neutral,neutral,,2023-02-01,current employee,<1 yrs,0.0,0.556,0.444,0.4927,0.0,0.51,0.49,0.5927,0.5427,positive,positive,positive
"['great', 'work', 'culture']","['good', 'environment', 'proper', 'help', 'leadership', 'team', 'put', 'effort', 'lot', 'opportunity', 'amazon']","[""n't"", 'feel', 'anything', 'bad', 'amazon']",empReview_73206521,5.0,Amazon,positive,positive,positive,,2023-02-01,current employee,3-5 yrs,0.0,0.602,0.398,0.836,0.0,0.569,0.431,0.5499,0.69295,positive,positive,positive
['feedback'],"['respectable', 'workplace', 'enjoy', 'work', 'amazon.com']","['see', 'con']",empReview_73206906,5.0,Amazon,positive,positive,positive,Cape Town,2023-02-01,current employee,<1 yrs,0.0,0.484,0.516,0.7501,0.0,1.0,0.0,0.0,0.37505,positive,negative,positive
"['technical', 'recruiter', 'ii']","['work', 'great', 'people', 'help', 'build', 'great', 'product', 'sdes', 'want', 'work']","['internal', 'competition', 'judge', 'candidate', 'start', 'role', 'credit', 'interview', 'accept', 'people', 'process', 'team', 'get', 'favorable', 'treatment', 'regardless', 'agree', 'upon', 'rule', 'leave', 'recruiter', 'without', 'credit', 'therefor', 'under-performing']",empReview_73208004,5.0,Amazon,positive,error,positive,,2023-02-01,former employee,,0.0,0.526,0.474,0.8934,0.089,0.757,0.153,0.4822,0.6878,positive,positive,positive
"[""'s"", 'always', 'day', 'one']","['great', 'culture', 'innovative', 'always', 'look', 'well', 'way', 'thing']","['high', 'level', 'leadership', 'touch', 'business', 'line', 'actually']",empReview_73209262,5.0,Amazon,positive,error,error,,2023-02-01,current employee,,0.0,0.476,0.524,0.872,0.0,1.0,0.0,0.0,0.436,positive,negative,positive
"['impactful', 'work']","['flat', 'hierarchy', 'feel', 'works', 'matter', 'impact']","['major', 'con', 'speak']",empReview_73210350,5.0,Amazon,positive,positive,positive,"Edinburgh, Scotland",2023-02-01,current employee,<1 yrs,0.0,0.901,0.099,0.0258,0.306,0.694,0.0,-0.296,-0.1351,negative,negative,negative
['cardio'],"['-good', 'exercise', '-the', 'independence', 'job']","['enough', 'hour', 'step', 'van', 'model']",empReview_73211659,5.0,Amazon,neutral,neutral,neutral,,2023-02-01,current employee,,0.0,0.674,0.326,0.4404,0.0,1.0,0.0,0.0,0.2202,positive,negative,positive
"['great', 'company', 'grow', 'career']","[""'ll"", 'teach', 'lot', 'grow', 'professionally', 'personally']","['want', 'move', 'need', 'spend', 'extra', 'time']",empReview_73188456,4.0,Amazon,neutral,neutral,neutral,,2023-01-31,current employee,1-3 yrs,0.0,1.0,0.0,0.0,0.0,0.894,0.106,0.0772,0.0386,negative,negative,negative
"['overall', 'good']","[""'ve"", 'join', 'amazon', 'several', 'month', 'overall', 'good', ""'s"", 'highly', 'dependent', 'team', 'team', 'good', 'everyone', 'helpful', 'aws', 'good', 'place', 'learn', 'grow']","['work', 'life', 'balance', 'good', 'know', 'benefit', 'limited', 'mass', 'layoff', 'cause', 'perm', 'process', 'freeze', 'job', 'security', 'worry']",empReview_73190046,4.0,Amazon,positive,negative,positive,"Indianapolis, IN",2023-01-31,current employee,<1 yrs,0.0,0.69,0.31,0.9099,0.244,0.584,0.172,-0.2746,0.31765,positive,negative,positive
"['keep', 'busy', 'good', 'learning', 'curve']","['good', 'pay', 'decent', 'work', 'culture', 'steep', 'learn', 'curve', 'want', 'excel', 'professional', 'capability']","['long', 'hour', 'keep', 'busy']",empReview_73191804,4.0,Amazon,positive,positive,positive,,2023-01-31,current employee,<1 yrs,0.065,0.602,0.333,0.7003,0.0,1.0,0.0,0.0,0.35015,positive,negative,positive
"['ehs', 'specialist']","['great', 'company', 'career', 'growth']","['high', 'employee', 'turnover', 'rate']",empReview_73192405,4.0,Amazon,neutral,neutral,neutral,"Manchester, England",2023-01-31,former employee,,0.0,0.309,0.691,0.7717,0.0,1.0,0.0,0.0,0.38585,positive,negative,positive
"['good', 'benefit']","['use', 'work', 'full', 'time', '40', 'hour', 'week', 'benefit', 'excellent', 'people', 'good', 'friendly']","['stand', 'walk', '10', 'hour']",empReview_73195258,4.0,Amazon,positive,positive,positive,"Seattle, WA",2023-01-31,former employee,1-3 yrs,0.0,0.578,0.422,0.9081,0.0,1.0,0.0,0.0,0.45405,positive,negative,positive
['amazon'],"['easy', 'work', 'day', 'go', 'fast']","['lot', 'stand', 'move', 'around']",empReview_73195259,4.0,Amazon,neutral,neutral,neutral,"Perris, CA",2023-01-31,current employee,,0.0,0.633,0.367,0.4404,0.0,1.0,0.0,0.0,0.2202,positive,negative,positive
"['good', 'wlb']","['good', 'work', 'life', 'balance', 'moderate', 'pay']","['less', 'new', 'information', 'learn']",empReview_73195749,4.0,Amazon,neutral,neutral,neutral,,2023-01-31,current employee,,0.151,0.538,0.312,0.3612,0.0,1.0,0.0,0.0,0.1806,positive,negative,positive
"['delivery', 'driver']","['profit', 'take', 'product', 'sell']","['stop', 'sweat', 'driver', 'return', 'yard']",empReview_73196965,4.0,Amazon,neutral,neutral,neutral,,2023-01-31,former employee,,0.0,0.734,0.266,0.4404,0.239,0.761,0.0,-0.296,0.07220000000000001,positive,negative,negative
"['good', 'company', 'work']","['employee', 'engagement', 'activity', 'health', 'benefit', 'discount', 'amazon', 'retailer', 'progression', 'opportunity']","['fast-paced', 'lot', 'variety', 'low', 'pay']",empReview_73197108,4.0,Amazon,positive,positive,neutral,"England, England",2023-01-31,current employee,1-3 yrs,0.0,0.476,0.524,0.836,0.333,0.667,0.0,-0.3612,0.23739999999999997,positive,negative,positive
['ok'],"['work', 'strenuous', 'mostly', 'work', 'queue', 'work']","['pay', 'enough', 'along', 'monotonous', 'flexible']",empReview_73197826,4.0,Amazon,neutral,neutral,neutral,,2023-02-01,current employee,5-8 yrs,0.0,1.0,0.0,0.0,0.156,0.844,0.0,-0.1695,-0.08475,negative,negative,negative
"['work', 'wnvironment']","['company', 'know', 'value', 'employee', 'costumer']","['company', 'improve', 'service', 'offer', 'client']",empReview_73174408,5.0,Amazon,neutral,neutral,neutral,,2023-01-31,former employee,,0.0,0.789,0.211,0.34,0.0,0.791,0.209,0.4404,0.3902,positive,positive,positive
['depends'],"['lot', 'opportunity', 'supportive', 'team', 'pay', 'well']","['lack', 'transparency', 'relationships', 'senior', 'important']",empReview_73136270,4.0,Amazon,positive,negative,positive,,2023-01-30,former employee,,0.0,0.42,0.58,0.7096,0.228,0.594,0.178,-0.128,0.2908,positive,negative,positive
"['source', 'recruiter']","['work-life', 'balance', 'learn', 'material', 'great', 'team', 'stock', 'work', 'home', 'flexible', 'hour']","['high', 'competition', 'risk', 'project', 'strict', '3rd', 'party', 'policy', '401', 'k', 'financial', 'counseling']",empReview_73138804,4.0,Amazon,positive,positive,positive,"Dallas, TX",2023-01-30,current employee,1-3 yrs,0.0,0.625,0.375,0.7184,0.133,0.696,0.171,0.1531,0.43575,positive,positive,positive
"['sde', 'experience', 'amazon']","['good', 'tech', 'stack', 'project']","['job', 'insecurity', 'work', 'load']",empReview_73141741,4.0,Amazon,neutral,neutral,neutral,"Seattle, WA",2023-01-30,current employee,,0.0,0.58,0.42,0.4404,0.412,0.588,0.0,-0.4215,0.009450000000000014,positive,negative,negative
"['challenge', 'awesome']","['high', 'perform', 'fast', 'paced', 'plenty', 'side', 'way', 'opportunity', 'great', 'leadership', 'principle']","['growth', 'limit']",empReview_73142588,4.0,Amazon,positive,neutral,error,,2023-01-30,current employee,,0.0,0.67,0.33,0.7845,0.0,0.606,0.394,0.3818,0.58315,positive,positive,positive
['review'],"['flexible', 'work-from-home', 'option', 'nice']","['many', 'con', 'team', 'location']",empReview_73142989,4.0,Amazon,neutral,neutral,neutral,"Dallas, TX",2023-01-30,current employee,,0.0,0.46,0.54,0.5719,0.0,1.0,0.0,0.0,0.28595,positive,negative,positive
"['order', 'picker']","['amazon', 'great', 'benefit', 'show', 'appreciation', 'employee', 'provide', 'lunch', 'etc']","['warehouse', 'get', 'really', 'hot', 'sometimes', ""'s"", 'hard', 'find', 'manager', 'building', 'big']",empReview_73143390,4.0,Amazon,neutral,neutral,neutral,,2023-01-30,former employee,,0.0,0.435,0.565,0.8934,0.076,0.924,0.0,-0.1027,0.39535,positive,negative,positive
"['great', 'company', 'many', 'inspire', 'superstar', 'foster', 'innovation']","['culture', 'innovation', 'celebrate', 'success', 'empowers', 'build', 'solution', 'gap', 'quick', 'promotion', 'consistent', 'meet/perform', 'next', 'level', 'scope']","['need', 'improve', 'employee', 'inclusion', 'almost', '1.5m', 'employee', ""'s"", 'easy', 'drown', ""n't"", 'swim', 'make', 'mark', 'hard', 'get', 'work-life', 'balance', 'frugal', 'good', 'bad']",empReview_73143473,4.0,Amazon,positive,positive,positive,"Angeles, CA",2023-01-30,current employee,<1 yrs,0.0,0.631,0.369,0.8934,0.194,0.609,0.196,0.0258,0.4596,positive,negative,positive
"['good', 'place', 'work']","['good', 'company', 'work']","['easily', 'approachable', 'tome']",empReview_73144668,4.0,Amazon,positive,positive,positive,,2023-01-30,former employee,<1 yrs,0.0,0.58,0.42,0.4404,0.289,0.711,0.0,-0.2584,0.091,positive,negative,negative
"['really', 'appreciate', 'leadership', 'principle', 'work']","['leadership', 'principle', 'weave', 'everything', 'amazon', 'feel', 'like', 'really', 'help', 'make', 'right', 'decision', 'customer', 'appreciate', 'value', 'system', 'really', 'informs', 'work', 'get', 'do', 'love', 'size', 'focus', 'team', 'well', 'high', 'ownership', 'empowerment', 'affect', 'real', 'change', 'customer']","['recent', 'layoff', 'really', 'suck', 'good', 'people', 'lay', ""n't"", 'deserve', 'hope', 'business', 'take', 'good', 'care', 'decision', 'grow', 'conservative', 'avoid', 'take', 'sort', 'workforce', 'reduction', 'measure', 'high', 'perform', 'highly', 'drive', 'nature', 'company', 'sometimes', 'make', 'difficult', 'strike', 'right', 'work/life', 'balance', 'critical', 'company', 'take', 'whatever', 'time', 'willing', 'give', 'company', 'set', 'boundary', 'strike', 'balance']",empReview_73144990,4.0,Amazon,positive,error,positive,,2023-01-30,current employee,,0.0,0.761,0.239,0.9484,0.116,0.777,0.106,0.2228,0.5856,positive,positive,positive
"['great', 'company']","['good', 'working', 'hour', 'friendly', 'staff']","['stressful', 'time', 'peak', 'etc', 'expect']",empReview_73158298,4.0,Amazon,positive,positive,positive,"Tyne, England",2023-01-31,current employee,1-3 yrs,0.0,0.33,0.67,0.7269,0.193,0.807,0.0,-0.2846,0.22114999999999999,positive,negative,positive
['review'],"['great', 'pay', 'benefit', 'lot', 'learn', 'opportunity']","['culture', 'wlb', 'depend', 'heavily', 'different', 'team']",empReview_73160834,4.0,Amazon,neutral,neutral,neutral,,2023-01-31,former employee,<1 yrs,0.089,0.318,0.592,0.836,0.0,1.0,0.0,0.0,0.418,positive,negative,positive
"['good', 'infrastructure', 'workplace']","['general', 'shift', 'friendly', 'work', 'environment']","['target', 'base', 'work', 'monthly', 'review']",empReview_73163149,4.0,Amazon,neutral,neutral,neutral,Associate in Bangalore,2023-01-31,current employee,1-3 yrs,0.0,0.61,0.39,0.4939,0.0,1.0,0.0,0.0,0.24695,positive,negative,positive
['investigation'],"['good', 'company', 'good', 'benefit', 'co-worker', 'great']","['repetitive', 'long', 'hour', 'lot', 'learn', 'material']",empReview_73167507,4.0,Amazon,neutral,neutral,neutral,,2023-01-31,current employee,3-5 yrs,0.0,0.194,0.806,0.91,0.222,0.778,0.0,-0.25,0.33,positive,negative,positive
"['good', 'place', 'learn', 'develop', 'skill']","['-great', 'work/life', 'balance', '-if', 'corporate', 'position', 'good', 'health', 'insurance', 'stock', 'hire', 'bonus']","['-you', 'might', 'get', 'great', 'support', 'manager', 'proper', 'leadership', 'skill']",empReview_73168115,4.0,Amazon,positive,negative,positive,"Francisco, Heredia",2023-01-31,current employee,1-3 yrs,0.0,0.462,0.538,0.8885,0.316,0.684,0.0,-0.6759,0.1063,positive,negative,positive
"['neutral', 'review']","['work', 'culture', 'job', 'security']","['work', 'life', 'balance', 'job', 'satisfaction']",empReview_73170151,4.0,Amazon,positive,error,positive,,2023-01-31,current employee,1-3 yrs,0.0,0.625,0.375,0.34,0.0,0.633,0.367,0.4404,0.3902,positive,positive,positive
['review'],"['keep', 'work', 'freight']",['number'],empReview_73171091,4.0,Amazon,neutral,neutral,neutral,"Baltimore, MD",2023-01-31,former employee,,0.0,1.0,0.0,0.0,0.0,0.755,0.245,0.0772,0.0386,negative,negative,negative
"['simple', 'easy', 'job', 'sometimes', 'bore']","['easy', 'duty', 'flexible', 'scheduling', 'pay', 'pretty', 'well', 'benefit', 'continue', 'education']","['repetitive', 'lead', 'boredom']",empReview_73171596,4.0,Amazon,positive,error,error,"Romulus, MI",2023-01-31,former employee,1-3 yrs,0.0,0.321,0.679,0.8934,0.589,0.411,0.0,-0.5106,0.19139999999999996,positive,negative,positive
"['excellent', 'work/life', 'balance']","['excellent', 'work/life', 'balance', 'overall', 'compensation', 'integration', 'policy']","['train', 'take', 'long', 'might', 'distract', 'purpose']",empReview_73172315,4.0,Amazon,positive,neutral,positive,Manager in Milan,2023-01-31,former employee,<1 yrs,0.0,0.654,0.346,0.5719,0.196,0.804,0.0,-0.296,0.13795,positive,negative,positive
['basic'],"['learn', 'new', 'skill', 'opportunity']","['favoritism', 'peak']",empReview_73172518,4.0,Amazon,neutral,neutral,neutral,,2023-01-31,current employee,<1 yrs,0.0,0.658,0.342,0.3818,0.0,0.702,0.298,0.1779,0.27985,positive,positive,positive
"['good', 'place']","['multi', 'cultural', 'environment', 'open', 'mind', 'place']","['variable', 'salary', 'volatile', 'workload', 'turnover', 'high']",empReview_73129591,5.0,Amazon,neutral,neutral,neutral,,2023-01-30,current employee,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,negative,negative,negative
"['always', 'day', '1', 'amazon']","['great', 'organization', 'deep', 'cultural', 'value']","['little', 'complex', 'start']",empReview_73130815,5.0,Amazon,positive,positive,positive,,2023-01-30,current employee,<1 yrs,0.0,0.37,0.63,0.7783,0.0,1.0,0.0,0.0,0.38915,positive,negative,positive
['great'],"['pick', 'hour', 'pay', 'good', 'raise', 'every', 'year']","['lack', 'hour', 'point']",empReview_73131155,5.0,Amazon,neutral,neutral,neutral,,2023-01-30,current employee,,0.114,0.65,0.236,0.3612,0.365,0.635,0.0,-0.3182,0.02150000000000002,positive,negative,negative
"['workplace', 'look']","['compensation', 'include', 'share', 'ticket', 'restaurant', 'medical', 'insurance', 'active', 'really', 'flexible', 'environment', 'office', 'colleague', 'event', '...']","['benefit', 'discount', 'partnership', 'corporates', 'company', 'car', '...']",empReview_73133837,5.0,Amazon,neutral,neutral,neutral,SVS in Milan,2023-01-30,current employee,<1 yrs,0.0,0.664,0.336,0.7264,0.139,0.696,0.165,0.1027,0.41455000000000003,positive,positive,positive
"['amazon', 'sde']","['awesome', 'culture', 'good', 'compensation', 'best', 'engineer', 'field']","['promotion', 'process', 'slow']",empReview_73134577,5.0,Amazon,positive,error,positive,(SDE) in Madrid,2023-01-30,current employee,,0.0,0.446,0.554,0.9042,0.0,1.0,0.0,0.0,0.4521,positive,negative,positive
['good'],"['really', 'enjoy', 'work', 'time', 'super', 'slow', 'sitting']","['well', 'fast', 'pasted', 'order']",empReview_72997650,5.0,Amazon,positive,error,error,,2023-01-25,former employee,,0.0,0.723,0.277,0.8247,0.0,0.707,0.293,0.4404,0.63255,positive,positive,positive
"['nice', 'company']","['nice', 'company', 'new', 'joiner']","['work', 'life', 'balance', 'tough', 'honest']",empReview_73103579,4.0,Amazon,positive,positive,positive,Developer in Hyderābād,2023-01-29,former employee,1-3 yrs,0.0,0.618,0.382,0.4754,0.153,0.51,0.337,0.4215,0.44845,positive,positive,positive
"['need', 'fine', 'feeling', 'like', 'number', 'sometimes']","['impact', 'directly', 'life', 'customer', 'level', 'ability', 'innovate', 'daily']","['impersonal', 'feeling', 'like', 'number', 'say', 'act', 'like', 'start', 'really', ""n't""]",empReview_73103593,4.0,Amazon,positive,negative,positive,"Munich, Bavaria",2023-01-29,current employee,5-8 yrs,0.0,0.703,0.297,0.6705,0.084,0.614,0.302,0.3071,0.4888,positive,positive,positive
"['nice', 'manager']","['manager', 'kind', 'always', 'give', 'feedback', 'nice', 'helpful', 'way']","['cut', 'variable', 'bonus', 'several', 'year']",empReview_73105256,4.0,Amazon,neutral,neutral,neutral,,2023-01-29,current employee,,0.0,0.542,0.458,0.8516,0.167,0.444,0.389,0.4588,0.6552,positive,positive,positive
"['supply', 'chain']","['dynamic', 'nature', 'startup', 'culture', 'high', 'performing', 'team']","['tend', 'burnout', 'part', 'small', 'team', 'responsible', 'core', 'function']",empReview_73105397,4.0,Amazon,neutral,neutral,neutral,"Seattle, WA",2023-01-29,former employee,,0.0,0.698,0.302,0.3818,0.0,0.839,0.161,0.3182,0.35,positive,positive,positive
"['nice', 'manager']","['manager', 'kind', 'always', 'give', 'feedback', 'nice', 'helpful', 'way']","['cut', 'variable', 'bonus', 'several', 'year']",empReview_73105256,4.0,Amazon,neutral,neutral,neutral,,2023-01-29,current employee,,0.0,0.542,0.458,0.8516,0.167,0.444,0.389,0.4588,0.6552,positive,positive,positive
"['supply', 'chain']","['dynamic', 'nature', 'startup', 'culture', 'high', 'performing', 'team']","['tend', 'burnout', 'part', 'small', 'team', 'responsible', 'core', 'function']",empReview_73105397,4.0,Amazon,neutral,neutral,neutral,"Seattle, WA",2023-01-29,former employee,,0.0,0.698,0.302,0.3818,0.0,0.839,0.161,0.3182,0.35,positive,positive,positive
['good'],"['good', 'leadership', 'principle', 'overall']","['benefit', 'employee', 'marry']",empReview_73105408,4.0,Amazon,positive,positive,positive,,2023-01-29,current employee,,0.0,0.58,0.42,0.4404,0.0,0.757,0.243,0.4391,0.43975,positive,positive,positive
